t,accCmpX,accCmpY,accCmpZ
2279,8.16034,-0.17658,-18.4314
2280,2.44451,-0.00981,-13.3532
2281,-5.16526,-0.00981,-5.74346
2282,-9.84268,-0.00981,-1.06604
2283,-7.03794,0.08829,-3.92964
2284,-1.86814,0.08829,-9.09944
2285,8.4452,-4.02091,-13.0091
2286,-8.73161,-4.91272,-7.35051
2287,-0.486707,-0.01962,-10.01
2288,-4.36056,-8.67037,-8.49117
2289,-7.58065,6.6665,-6.42149
2290,-9.6631,0.70901,-17.9154
2291,-9.97805,-0.18639,0.0110853
2292,-7.89254,-6.0564,-7.16297
2293,-3.78811,-0.18639,-6.17885
2294,-0.928689,0.27468,-9.34238
2295,9.27585,-0.10791,-18.8995
2296,-5.1005,-0.10791,-4.52311
2297,-6.90572,-0.10791,-2.71789
2298,8.0496,-0.02943,-17.9969
2299,2.30692,-0.02943,-12.2543
2300,9.1361,-0.1962,-20.653
2301,6.22003,-0.1962,-17.737
2302,-3.38369,-0.1962,-8.13325
2303,-0.372792,-0.05886,-10.065
2304,2.60849,-0.05886,-13.0463
2305,9.34089,-0.44145,-21.6132
2306,-0.576711,-0.44145,-11.6956
2307,1.04412,-0.08829,-11.5801
2308,2.76566,-0.08829,-13.3016
2309,4.36706,-0.08829,-14.903
2310,9.1941,0.00981,-19.8183
2311,7.9634,0.00981,-18.5876
2312,-1.45463,-9.1698,-10.7981
2313,-9.54291,0.01962,-1.88574
2314,-7.02243,0.01962,-4.40622
2315,-6.66509,0.28449,-3.77275
2316,-6.1783,0.28449,-4.25954
2317,-9.7024,0.05886,-0.127221
2318,-2.10192,0.15696,-8.77737
2319,7.75959,0.15696,-18.6389
2320,8.24235,0.15696,-19.1216
2321,9.48272,0.10791,-20.0481
2322,6.01541,0.10791,-16.5808
2323,-0.433892,0.10791,-10.1315
2324,-9.02306,0.00981,-0.276815
2325,-7.64113,0.00981,-1.65875
2326,2.43968,0.00981,-11.7396
2327,-1.40465,0.03924,-9.26863
2328,-5.03812,0.03924,-5.63516
2329,-1.68172,-0.859691,-10.7059
2330,1.95467,-0.845063,-7.09582
2331,4.30635,-8.18341,-10.5579
2332,6.31412,0.08829,-15.5257
2333,7.9343,0.08829,-17.1459
2334,9.41326,0.01962,-19.2919
2335,4.63211,0.01962,-14.5108
2336,7.12605,0.17658,-17.3284
2337,8.83583,0.17658,-19.0382
2338,9.31743,0.11772,-21.1581
2339,9.60591,0.11772,-21.4466
2340,9.60971,0.11772,-21.4504
2341,5.58477,0.11772,-14.5903
2342,-4.22619,0.11772,-4.77939
2343,-9.84513,0.11772,0.839555
2344,-2.72013,0.08829,-8.74776
2345,3.62749,0.04905,-13.5356
2346,8.35201,0.04905,-18.2601
2347,9.64196,0.04905,-19.5501
2348,9.31745,0.11772,-19.5689
2349,7.35776,0.11772,-17.6092
2350,8.90514,0.08829,-19.2547
2351,9.70932,0.08829,-20.0589
2352,9.81552,0.08829,-20.1651
2353,5.24885,0.12753,-14.5782
2354,-5.01659,0.12753,-4.31272
2355,-9.76927,-0.14715,0.83236
2356,-5.122,-0.14715,-3.81491
2357,4.67584,-0.14715,-13.6128
2358,8.89885,-0.15696,-18.8168
2359,9.77779,-0.15696,-19.6957
2360,7.04283,-0.15696,-16.9607
2361,3.89707,-0.03924,-13.8444
2362,-9.8363,-0.03924,-0.111044
2363,-8.9546,0.06867,-1.15951
2364,-6.99404,0.06867,-3.12007
2365,4.81093,0.25506,-14.8073
2366,9.43157,0.25506,-19.428
2367,-0.0821659,0.25506,-9.91422
2368,5.10357,0.07848,-15.4924
2369,-9.40319,0.07848,-0.985599
2370,9.24426,0.07848,-19.633
2371,9.47896,-0.0981,-20.731
2372,3.46257,0.26487,-12.7624
2373,-7.90651,0.26487,-1.39337
2374,-10.0147,0.14715,0.508844
2375,-6.06747,0.14715,-3.43842
2376,1.58343,0.14715,-11.0893
2377,-6.73797,0.17658,-3.3369
2378,-10.0859,0.17658,0.0110439
2379,5.6842,0.07848,-14.4347
2380,1.43682,0.07848,-10.1873
2381,-8.61744,0.07848,-0.133076
2382,1.08198,-0.15696,-10.166
2383,9.13222,-0.15696,-18.2163
2384,9.32004,-0.04905,-18.6297
2385,7.62669,-0.04905,-16.9364
2386,7.80774,0.06867,-18.1082
2387,8.11438,0.06867,-18.4149
2388,8.95301,0.49398,0.419199
2389,9.33902,0.14715,-18.6487
2390,9.34132,0.0322065,0.8047
2391,8.64483,0.05886,-18.082
2392,6.24263,-6.99217,-9.36344
2393,2.47797,-9.24537,-9.09479
2394,8.53785,-0.10791,-18.8482
2395,-4.84276,-0.10791,-5.46755
2396,0.484511,-0.11772,-10.1964
2397,5.51432,-0.11772,-15.2262
2398,6.06513,0.07848,-15.8947
2399,6.6241,0.07848,-16.4537
2400,7.13239,-5.64715,-11.7911
2401,9.30471,-0.27468,-19.5169
2402,8.25766,-0.27468,-18.4699
2403,8.85001,-0.20601,-19.1898
2404,9.19487,-0.20601,-19.5346
2405,9.40176,-0.20601,-19.7415
2406,9.01592,0.17658,-18.9338
2407,8.50899,0.17658,-18.4269
2408,9.31898,0.22563,-19.5508
2409,7.54999,-5.14649,-12.423
2410,6.64991,-6.35122,-12.9243
2411,5.61918,-7.23682,-12.5848
2412,4.46757,0.03924,-15.5038
2413,5.07172,-0.05886,-15.9118
2414,5.69904,-0.05886,-16.5391
2415,9.08032,-0.04905,-19.783
2416,7.85417,-0.04905,-18.5569
2417,-7.59466,-0.32373,-2.3723
2418,-5.35846,-0.32373,-4.6085
2419,8.9852,-0.32373,-18.9522
2420,6.13577,-0.806913,-2.79161
2421,0.936091,0.03924,-11.1875
2422,-10.4458,0.44145,0.390543
2423,1.3863,0.44145,-11.4415
2424,8.40201,0.44145,-18.4573
2425,-6.11291,0.44145,-3.94234
2426,-7.05348,-6.6934,-4.45957
2427,-8.01571,0.21582,0.883836
2428,-10.0111,-0.53955,-0.299162
2429,-5.01734,-0.53955,-5.29297
2430,-10.1794,-0.13734,0.96779
2431,-3.02627,-0.13734,-6.18532
2432,-10.1435,-2.10347e-311,-0.137355
2433,-6.37893,5.98134e-311,-3.90195
2434,3.89458,9.19169e-311,-14.1755
2435,9.28387,0.03924,-18.8977
2436,5.38529,0.03924,-14.9991
2437,-0.0414769,0.3924,-9.7489
2438,-5.57732,0.3924,-4.21306
2439,-9.38762,0.3924,-0.402763
2440,-9.76741,0.32373,-0.837202
2441,-9.55561,-0.03924,-1.22558
2442,-4.21865,-0.03924,-6.56254
2443,3.22321,-0.03924,-14.0044
2444,8.94118,-0.06867,-19.9088
2445,-1.71882,-0.06867,-9.24876
2446,-10.3787,-0.06867,-0.58889
2447,-9.0146,0.06867,-1.9726
2448,-5.207,0.06867,-5.7802
2449,-6.90786,-0.877947,-17.9487
2450,-8.2546,0.03924,-4.34144
2451,-9.31914,0.03924,-3.2769
2452,-10.0675,0.03924,-2.52853
2453,6.76872,-6.84534,-13.7708
2454,1.21494,8.43448,-11.9412
2455,-9.61194,-1.12772,-20.357
2456,7.66749,4.6685,-11.9463
2457,-1.02154,0.499306,-11.8287
2458,-8.04952,-6.64719,-8.88918
2459,-2.16997,0.07848,-7.78718
2460,8.97666,0.07848,-18.9338
2461,-7.07604,0.07848,-2.88111
2462,-4.2708,0.07848,-5.68635
2463,9.41453,0.07848,-19.3717
2464,9.26966,-1.97442,-13.4477
2465,8.58879,-3.95733,-13.2234
2466,7.45821,-5.74296,-12.851
2467,5.93705,-1.03214,-4.04589
2468,4.10556,-8.38266,-11.7465
2469,4.65346,-0.05886,-14.9932
2470,5.25862,-0.05886,-15.5984
2471,5.83118,-0.05886,-16.1709
2472,6.3688,-6.73456,-12.1484
2473,6.86794,-6.24682,-12.3128
2474,6.99163,0.01962,-16.1149
2475,7.09047,0.01962,-16.2138
2476,7.20406,0.01962,-16.3274
2477,7.3323,0.01962,-16.4556
2478,7.47301,0.01962,-16.5963
2479,-3.62437,0.05886,-7.60808
2480,-10.139,0.05886,-1.09349
2481,-3.17363,0.05886,-8.05882
2482,7.58942,0.05886,-18.8219
2483,7.81683,0.05886,-19.0493
2484,2.97415,-0.48069,-12.9902
2485,-10.1867,-0.48069,0.170696
2486,2.01158,-0.48069,-12.0276
2487,7.62376,-0.48069,-17.6398
2488,-8.76612,-0.48069,-1.24989
2489,-0.463962,0.67689,-10.4448
2490,7.81011,0.67689,-18.7188
2491,9.0197,0.67689,-19.9284
2492,2.32103,0.67689,-13.2297
2493,-1.00951,-0.08829,-9.60491
2494,-1.2411,-0.08829,-9.37332
2495,0.750187,-0.08829,-11.3646
2496,-1.4153,-0.08829,-9.19912
2497,-0.720216,-0.08829,-9.8942
2498,1.74927,-0.08829,-12.3637
2499,7.34215,-0.12753,-17.937
2500,-9.11059,-0.12753,-1.48421
2501,-1.32641,-0.12753,-9.26839
2502,8.41676,-0.12753,-19.0116
2503,-8.32387,-0.12753,-2.27093
2504,-3.64708,0.08829,-7.44803
2505,1.9246,0.08829,-13.0197
2506,6.68814,0.08829,-17.7833
2507,9.14647,0.08829,-20.2416
2508,8.92451,0.13734,-18.5383
2509,8.4343,0.13734,-18.0481
2510,7.7809,0.13734,-17.3947
2511,6.98001,0.13734,-16.5938
2512,6.04158,0.13734,-15.6554
2513,4.98437,0.13734,-14.5982
2514,-2.07062,0.15696,-7.3666
2515,-8.2226,0.15696,-1.21462
2516,-9.62087,-0.10791,-0.414764
2517,-3.16266,-0.10791,-6.87297
2518,-6.44069,0.05886,-3.6538
2519,-8.81092,0.05886,-1.28357
2520,-10.0393,0.05886,-0.0551604
2521,-10.2411,-0.06867,0.215252
2522,-10.0706,-0.06867,0.0448233
2523,-8.47535,0.21582,-1.46218
2524,-5.38871,0.21582,-4.54882
2525,1.59147,1.25991,-7.35033
2526,7.48863,0.10791,-17.2986
2527,9.31713,0.10791,-19.1271
2528,8.9125,0.216023,-0.376179
2529,6.8006,-6.81055,-10.1271
2530,3.40404,-9.17951,-9.88472
2531,4.75709,-0.00981,-13.9294
2532,5.92679,-0.00981,-15.0991
2533,5.11894,7.92193,-10.8476
2534,4.26859,0.21582,-13.6469
2535,8.76062,-0.16677,-18.345
2536,9.32902,-0.16677,-18.9134
2537,5.89714,-0.16677,-15.4815
2538,-8.71696,0.13734,-0.965506
2539,-4.13802,0.13734,-5.54445
2540,-2.03497,0.23544,-7.99085
2541,5.82802,0.23544,-15.8538
2542,-9.10653,0.23544,-0.919291
2543,6.78808,0.17658,-15.725
2544,3.60374,0.17658,-12.5406
2545,-9.53098,-0.30411,-0.573316
2546,8.28533,-0.30411,-18.3896
2547,-1.18277,-0.12753,-8.27407
2548,-9.42651,-0.12753,-0.0303275
2549,-7.09721,-0.12753,-2.35963
2550,0.766138,1.15357,-8.57909
2551,7.90533,0.664642,-1.49152
2552,9.45476,-0.297353,0.0467132
2553,6.31541,-0.10791,-15.939
2554,-3.61767,-0.10791,-6.00594
2555,-9.61457,0.05886,0.353932
2556,2.0086,0.05886,-11.2692
2557,0.0910803,0.16677,-10.4603
2558,-1.76883,0.16677,-8.60034
2559,-7.29361,0.03924,-4.10561
2560,-10.0114,0.03924,-1.38784
2561,-8.90938,0.03924,-2.48984
2562,0.377207,-0.00981,-11.8255
2563,8.88668,-0.00981,-20.3349
2564,6.70489,-0.00981,-18.1532
2565,2.60189,-0.24525,-13.648
2566,9.2753,-0.21582,-20.1448
2567,7.43966,-0.21582,-18.3091
2568,-1.28241,-0.21582,-9.58707
2569,6.67684,0.32373,-17.252
2570,9.68504,0.32373,-20.2602
2571,-2.5204,0.45126,-8.04497
2572,-8.16472,0.45126,-2.40065
2573,7.66216,0.45126,-18.2275
2574,4.88056,0.11772,-14.7985
2575,1.6323,0.11772,-11.5502
2576,5.37388,-0.13734,-16.2434
2577,8.16868,-0.13734,-19.0382
2578,3.73962,0.02943,-13.3927
2579,-2.02052,0.02943,-7.63252
2580,-7.17767,0.02943,-2.47537
2581,0.631405,0.22563,-10.2354
2582,7.87655,0.22563,-17.4805
2583,9.37677,0.08829,-19.8637
2584,9.84793,0.08829,-20.3348
2585,9.27558,-3.03266,-13.5689
2586,7.96683,-0.16677,-18.0123
2587,-0.218704,-0.16677,-9.82674
2588,9.10793,0.02943,-21.2527
2589,-6.47549,0.02943,-5.66929
2590,-8.27094,0.08829,-1.74507
2591,-9.43849,0.08829,-0.577516
2592,-9.85813,0.08829,-0.157883
2593,-6.23051,-0.07848,-3.02032
2594,1.65024,-0.07848,-10.9011
2595,7.10202,0.02943,-17.9323
2596,9.75384,0.02943,-20.5841
2597,8.36165,0.02943,-19.1919
2598,-1.75148,0.10791,-6.98923
2599,-9.68989,0.10791,0.949178
2600,-8.54472,-0.04905,-4.72821
2601,-3.60547,-0.04905,-9.66746
2602,3.00429,-0.04905,-16.2772
2603,-7.24622,0.44145,-1.38658
2604,-8.84557,0.44145,0.212768
2605,9.9656,0.42183,-19.55
2606,-9.06452,0.42183,-0.519854
2607,7.00777,0.42183,-16.5921
2608,0.414719,0.11772,-11.4706
2609,-6.26569,0.11772,-4.79018
2610,-2.48433,-0.34335,-6.8646
2611,1.79075,-0.34335,-11.1397
2612,0.875216,-0.2943,-11.4994
2613,-0.072747,-0.2943,-10.5515
2614,4.38846,0.07848,-14.6105
2615,7.92704,0.07848,-18.1491
2616,9.77801,0.07848,-20
2617,8.4237,0.28449,-16.7033
2618,2.68184,0.28449,-10.9615
2619,-4.34348,0.28449,-3.93616
2620,-1.95124,0.20601,-6.59327
2621,0.643971,0.20601,-9.18848
2622,1.42664,0.23544,-10.962
2623,2.26608,0.23544,-11.8014
2624,3.08358,0.23544,-12.6189
2625,8.93606,-0.14715,-19.3641
2626,9.02267,-0.14715,-19.4507
2627,7.42858,-0.36297,-18.867
2628,5.33051,-0.36297,-16.769
2629,3.49598,0.16677,-12.8841
2630,1.53506,0.16677,-10.9232
2631,-0.473208,0.16677,-8.91496
2632,3.77226,0.35316,-12.3168
2633,-2.19347,0.16677,-6.46876
2634,-7.32984,0.16677,-1.33239
2635,-9.90042,0.16677,1.23819
2636,-9.59965,0.01962,-0.239776
2637,-9.18943,0.01962,-0.65
2638,-8.64055,0.01962,-1.19888
2639,-9.98313,0.14715,0.771536
2640,-7.19365,0.14715,-2.01794
2641,-10.0279,0.159361,-17.1288
2642,-8.91183,0.890731,-16.0208
2643,-8.37216,-0.38259,-3.51756
2644,1.16532,-0.38259,-13.055
2645,9.0471,-0.38259,-20.9368
2646,8.6917,-0.04905,-18.4428
2647,4.55043,-0.04905,-14.3016
2648,-1.71583,-0.04905,-8.03531
2649,-1.16827,-0.06867,-8.75945
2650,-9.62728,0.17658,-1.38935
2651,6.05382,0.17658,-17.0705
2652,3.80343,0.17658,-14.8201
2653,8.64762,-0.11772,-19.576
2654,-3.24654,-0.11772,-7.6818
2655,-10.1051,0.23544,0.246094
2656,0.577892,0.23544,-10.4369
2657,9.28848,0.23544,-19.1475
2658,9.09367,0.16677,-18.5113
2659,8.59124,0.16677,-18.0088
2660,7.30002,-0.43164,-18.4344
2661,-1.77353,-0.43164,-9.36082
2662,-9.51907,-0.43164,-1.61528
2663,-10.0725,-0.00981,0.0368877
2664,-7.36862,-0.00981,-2.66701
2665,-10.2171,0.05886,0.838777
2666,-4.82624,0.05886,-4.55212
2667,4.03386,0.05886,-13.4122
2668,0.401781,0.03924,-9.69185
2669,-3.3672,0.03924,-5.92287
2670,4.82489,0.08829,-15.0273
2671,9.14829,0.08829,-19.3507
2672,8.87382,-0.07848,-19.6942
2673,7.20212,-0.07848,-18.0225
2674,7.22122,0.03924,-18.6891
2675,7.37406,0.03924,-18.8419
2676,7.52098,0.03924,-18.9889
2677,9.02002,-0.01962,-19.556
2678,8.14773,-0.01962,-18.6837
2679,5.08154,-0.01962,-15.6175
2680,8.86782,0.24525,-19.7471
2681,7.23967,0.24525,-18.119
2682,7.20217,5.61664,-11.9376
2683,-3.54631,0.22563,-6.53837
2684,-9.8584,-0.14715,-1.89398
2685,-9.55359,-0.14715,-2.19879
2686,8.95627,-1.05016e-311,-19.1292
2687,-8.77977,7.64487e-311,-1.3932
2688,3.44052,-7.86589e-311,-13.6135
2689,-5.91198,-0.10791,-4.53567
2690,-10.6096,-0.10791,0.16199
2691,-3.5479,-0.20601,-7.81208
2692,7.58516,-0.20601,-18.9451
2693,6.44709,-0.20601,-17.8071
2694,8.3974,-0.10791,-17.9916
2695,0.0122811,-0.10791,-9.60646
2696,-10.2667,0.15696,0.770631
2697,5.08106,0.15696,-14.5771
2698,4.11255,0.15696,-13.6086
2699,0.220027,-0.13734,-9.74554
2700,-3.96466,-0.13734,-5.56085
2701,8.64794,2.98416,-13.0517
2702,1.88372,0.31392,-12.5864
2703,-10.6337,0.499939,-19.4212
2704,1.30652,1.65957,-7.56732
2705,8.16367,0.038189,-0.759742
2706,8.99505,-0.23544,-19.5114
2707,9.10397,-0.23544,-19.6203
2708,8.62659,-0.23544,-19.1429
2709,-5.22615,-0.36297,-4.74081
2710,-8.41213,-0.36297,-1.55483
2711,8.16865,-0.25506,-18.1062
2712,-1.20864,-0.25506,-8.72889
2713,-9.13624,0.01962,-1.63514
2714,-9.73488,0.01962,-1.0365
2715,-9.29095,0.44145,-1.16651
2716,-2.01188,0.44145,-8.44558
2717,6.26317,0.44145,-16.7206
2718,8.6852,0.03924,-19.4272
2719,8.90953,0.03924,-19.6515
2720,6.93922,0.03924,-17.6812
2721,7.3147,0.820692,-1.62234
2722,-3.61568,0.16677,-6.94969
2723,-10.5962,-0.37278,-0.0967142
2724,-5.63249,-0.37278,-5.06041
2725,-10.1862,-3.08056,-7.92262
2726,-9.63376,3.76083,-8.10461
2727,-10.6003,0.07848,0.711824
2728,-10.2906,0.07848,0.402099
2729,-8.73038,0.07848,-1.1581
2730,-10.5856,-0.01962,-0.519331
2731,-6.79503,-0.01962,-4.30989
2732,7.99895,0.00981,-18.1229
2733,2.20201,0.00981,-12.3259
2734,7.29051,-0.3924,-17.4242
2735,-8.62004,-0.3924,-1.51369
2736,-3.66683,-0.3924,-6.4669
2737,5.06906,-0.40221,-15.762
2738,9.13178,-0.40221,-19.8247
2739,5.32002,-0.40221,-16.0129
2740,8.45824,-0.51012,-20.5245
2741,-1.46316,-0.51012,-10.6031
2742,-3.38438,0.44145,-5.75854
2743,-5.18694,0.44145,-3.95598
2744,-6.81187,0.44145,-2.33105
2745,8.56403,0.05886,-16.2453
2746,1.58711,-0.13734,-12.5449
2747,-7.34675,-6.98901,-8.03756
2748,-10.4493,1.22201,-7.01547
2749,-10.3151,-0.00981,-0.220861
2750,-8.97534,-0.00981,-1.5606
2751,-6.58611,-0.00981,-3.94983
2752,-10.3538,0.0981,-0.545103
2753,-9.31871,0.0981,-1.5802
2754,-3.57333,-0.06867,-8.29677
2755,3.79422,-0.06867,-15.6643
2756,-10.791,0.15696,0.637606
2757,3.85296,0.15696,-14.0063
2758,5.60778,-0.1962,-17.1738
2759,7.00484,-0.1962,-18.5708
2760,8.06552,-0.1962,-19.6315
2761,-5.28127,0.04905,-4.31291
2762,-9.33516,0.04905,-0.259021
2763,-4.80426,1.08399,-14.9285
2764,1.15553,0.00981,-12.8785
2765,6.32905,0.00981,-18.052
2766,-4.27899,0.00981,-5.90379
2767,-10.5637,0.00981,0.38093
2768,-10.5238,0.16677,-0.384896
2769,-10.2965,0.16677,-0.612195
2770,-9.92728,0.16677,-0.981441
2771,-10.47,0.02943,-0.340583
2772,-10.4662,0.02943,-0.344441
2773,0.770173,-0.54936,-10.9628
2774,8.94391,-0.54936,-19.1365
2775,3.73623,-0.33354,-13.7326
2776,-7.79238,-0.33354,-2.20401
2777,-9.28226,-0.33354,-0.714134
2778,-10.1283,-0.08829,0.436027
2779,-5.68409,-0.08829,-4.00819
2780,-4.21268,-0.14715,-7.43179
2781,-2.64479,-0.14715,-8.99968
2782,-1.05445,-0.14715,-10.59
2783,-0.184319,0.23544,-8.85069
2784,0.826114,0.23544,-9.86112
2785,-6.97646,0.08829,-3.5791
2786,-10.5619,0.08829,0.00635589
2787,-7.61362,0.04905,-2.95175
2788,-0.320724,0.04905,-10.2446
2789,6.68396,0.04905,-17.2493
2790,8.5377,-0.20601,-19.6034
2791,9.00923,-0.20601,-20.0749
2792,1.52754,0.02943,-12.3676
2793,-9.86739,0.02943,-0.972655
2794,-0.556384,-0.2943,-10.8625
2795,7.91197,-0.2943,-19.3308
2796,-8.683,-0.2943,-2.73584
2797,-5.35473,1.05303,-13.5132
2798,-1.15205,0.00981,-8.64814
2799,3.13477,0.00981,-12.935
2800,6.31969,0.20601,-17.1695
2801,8.38616,0.20601,-19.236
2802,3.74541,-8.31395,-12.3454
2803,-8.63224,-0.11772,-3.03185
2804,-10.4081,0.20601,1.64773
2805,-9.99994,0.20601,1.23961
2806,-8.05892,-0.02943,-3.50707
2807,1.26801,-0.02943,-12.834
2808,8.63691,-0.02943,-20.2029
2809,0.685099,0.08829,-10.4657
2810,-10.51,0.08829,0.729453
2811,1.38044,-1.06232,-7.00258
2812,4.58276,-0.22563,-14.3731
2813,7.05916,-0.22563,-16.8495
2814,5.41883,0.18639,-14.4931
2815,3.49612,0.18639,-12.5704
2816,5.29402,-0.25506,-14.6331
2817,6.76088,-0.25506,-16.1
2818,-5.88756,-0.11772,-3.5889
2819,-9.63716,-0.11772,0.160699
2820,1.55785,-0.11772,-11.0343
2821,-5.49523,0.34335,-2.95118
2822,-9.96135,0.34335,1.51494
2823,-10.3626,-0.23544,-0.242024
2824,-10.0942,-0.23544,-0.510432
2825,-9.13956,-0.23544,-1.46505
2826,-9.89656,-0.16677,-1.28684
2827,-10.2984,-0.16677,-0.884978
2828,1.35113,-0.24525,-12.2304
2829,8.93866,-0.24525,-19.818
2830,-4.0839,-0.24525,-6.79539
2831,-9.15416,-0.24525,-1.72513
2832,5.2823,-0.24525,-16.1616
2833,6.39112,-0.24525,-17.2704
2834,7.73099,-0.2943,-18.1492
2835,8.68817,-0.2943,-19.1064
2836,9.19893,-0.2943,-19.6171
2837,9.23976,-0.2943,-19.658
2838,8.73467,0.0981,-19.9181
2839,7.9511,0.0981,-19.1345
2840,6.80443,0.0981,-17.9878
2841,5.34175,0.0981,-16.5252
2842,3.62711,0.0981,-14.8105
2843,3.5374,-0.07848,-13.7006
2844,-9.91167,-0.07848,-0.251494
2845,8.10012,-0.07848,-18.2633
2846,-3.71369,-0.07848,-6.44947
2847,-4.17444,-0.07848,-5.98872
2848,-9.93928,0,-0.361223
2849,-8.3205,0,-1.98
2850,-0.558947,0,-9.74155
2851,7.2455,0,-17.546
2852,9.00993,-1.67944e-90,-19.3104
2853,9.33743,0.01962,-19.4123
2854,9.11302,0.01962,-19.1879
2855,8.36595,0.01962,-18.4408
2856,7.13521,0.01962,-17.2101
2857,5.48884,0.01962,-15.5637
2858,-7.06064,0.07848,-2.8867
2859,6.6936,0.07848,-16.6409
2860,-7.65186,0.07848,-2.29548
2861,6.82563,0.07848,-16.773
2862,-7.35925,0.07848,-2.58809
2863,-9.58122,-0.08829,-0.375929
2864,-10.1809,-0.08829,0.223731
2865,-9.04343,-0.08829,-0.913724
2866,-6.36171,-0.08829,-3.59544
2867,-2.60813,-0.08829,-7.34902
2868,7.48457,0,-19.6097
2869,8.2364,0,-20.3616
2870,-1.11637,0,-11.0088
2871,-9.55913,0,-2.56603
2872,-7.30617,0,-4.81899
2873,-7.15347,-7.20133,-9.67787
2874,-6.81824,-0.01962,-3.82561
2875,-6.4398,-0.01962,-4.20405
2876,-6.01099,-0.01962,-4.63286
2877,-5.52592,-0.01962,-5.11793
2878,-0.0908054,0.21582,-8.40465
2879,5.1317,0.21582,-13.6272
2880,8.67402,0.21582,-17.1695
2881,9.36825,0.21582,-17.8637
2882,6.93365,0.21582,-15.4291
2883,0.787907,-9.03031,-10.3987
2884,-5.87327,0.17658,-4.45666
2885,-9.77665,0.17658,-0.553276
2886,-9.12703,4.18746,-7.13242
2887,-4.33795,0.17658,-5.99198
2888,-9.80985,1.55982,-6.43059
2889,-6.97978,-0.03924,-2.78117
2890,1.85789,-0.03924,-11.6188
2891,8.9399,-0.03924,-18.7008
2892,7.97897,5.14965,-12.2908
2893,3.9793,0.16677,-15.2608
2894,-9.50136,0.16677,-1.78014
2895,-1.88308,0.16677,-9.39842
2896,9.65517,0.16677,-20.9367
2897,0.278852,0.16677,-11.5604
2898,4.23868,-0.02943,-14.2351
2899,7.39522,-0.02943,-17.3916
2900,9.34992,-0.02943,-19.3463
2901,9.77331,-0.02943,-19.7697
2902,8.58931,4.46195,-12.8326
2903,9.83839,1.01999,-13.6041
2904,9.61049,-0.15696,-19.9012
2905,8.03967,-5.60735,-13.0116
2906,5.34682,-0.15696,-15.6375
2907,1.91563,-0.15696,-12.2063
2908,-8.42955,-4.55291,-8.37365
2909,-7.67437,0.21582,-3.48941
2910,3.09175,9.00001,-12.1691
2911,9.7861,0.21582,-20.9499
2912,3.62468,-8.38374,-12.3447
2913,7.27375,-0.21582,-19.2616
2914,9.43048,-0.21582,-21.4183
2915,9.67359,-0.21582,-21.6614
2916,7.93919,-0.21582,-19.927
2917,4.56749,-0.21582,-16.5553
2918,-0.028175,0.37278,-10.3704
2919,-4.76539,0.37278,-5.63321
2920,-8.26179,0.37278,-2.13681
2921,-9.61178,0.37278,-0.786823
2922,-8.4489,0.37278,-1.9497
2923,-4.3641,0,-4.78863
2924,1.20314,0,-10.3559
2925,6.48086,0,-15.6336
2926,9.67102,0,-18.8237
2927,9.65632,0,-18.8091
2928,6.97605,0.08829,-16.6291
2929,-3.07551,0.08829,-6.57753
2930,-9.53921,0.08829,-0.113829
2931,-5.39174,0.08829,-4.2613
2932,4.79661,0.08829,-14.4496
2933,8.27592,-0.04905,-17.0461
2934,-6.34092,-0.04905,-2.42922
2935,-6.11817,-0.04905,-2.65197
2936,8.18273,-0.04905,-16.9529
2937,5.88764,-0.04905,-14.6578
2938,-4.79624,-0.0981,-3.6796
2939,-9.30849,-0.0981,0.832652
2940,-2.27341,-9.51211,-8.68711
2941,7.92607,-6.3771,-9.41497
2942,9.23022,-0.0981,-17.7061
2943,9.41548,-0.06867,-17.4989
2944,3.45765,-0.06867,-11.5411
2945,-4.7912,-0.06867,-3.29224
2946,-9.38378,-0.06867,1.30034
2947,-6.6539,-0.06867,-1.42954
2948,5.69149,-0.02943,-14.5794
2949,9.5519,-0.02943,-18.4398
2950,-1.71364,1.11936,-11.4688
2951,-9.32896,-0.860768,-6.11062
2952,-9.29485,1.05948,-1.01546
2953,-8.94744,1.05948,-1.36287
2954,-8.44736,1.05948,-1.86295
2955,-7.8039,1.05948,-2.50641
2956,-7.02757,1.05948,-3.28274
2957,-6.131,1.05948,-4.17931
2958,-8.15258,0.03924,-4.26688
2959,3.38844,0.03924,-15.8079
2960,10.1359,0.03924,-22.5554
2961,1.61391,0.03924,-14.0334
2962,-8.80115,0.03924,-3.61831
2963,-7.10773,-0.18639,-3.85985
2964,3.11499,-0.18639,-14.0826
2965,9.68058,-0.18639,-20.6482
2966,6.58441,0.08829,-17.7874
2967,-1.95717,0.08829,-9.24585
2968,3.16951,-0.25506,-14.5982
2969,7.55363,-0.25506,-18.9823
2970,1.82296,0.44145,-11.9371
2971,-4.92704,0.44145,-5.18707
2972,-9.51276,0.44145,-0.601353
2973,-10.0739,0.41202,-0.187364
2974,-7.53173,0.41202,-2.72953
2975,-8.37089,-6.81412e-311,-0.938805
2976,3.78786,-1.03354e-310,-13.0975
2977,9.07804,2.78752e-311,-18.3877
2978,6.55913,-0.2943,-17.1245
2979,2.45132,-0.2943,-13.0167
2980,2.57359,0.01962,-11.638
2981,2.64937,8.8041,-9.62805
2982,6.23324,0.06867,-15.1211
2983,8.59747,0.06867,-17.4853
2984,9.40754,0.06867,-18.2954
