t,accX,accY,accZ
381,-0.4905,-2.5505999999999998,-9.486270000000001
382,-0.4905,-2.5505999999999998,-9.486270000000001
383,-0.50031,-2.5505999999999998,-9.447030000000002
384,-0.50031,-2.5505999999999998,-9.447030000000002
385,-0.50031,-2.5505999999999998,-9.447030000000002
386,-0.50031,-2.54079,-9.46665
387,-0.50031,-2.54079,-9.46665
388,-0.51012,-2.53098,-9.476460000000001
389,-0.51012,-2.53098,-9.476460000000001
390,-0.50031,-2.54079,-9.46665
391,-0.50031,-2.54079,-9.46665
392,-0.50031,-2.54079,-9.46665
393,-0.50031,-2.5505999999999998,-9.476460000000001
394,-0.50031,-2.5505999999999998,-9.476460000000001
395,-0.51012,-2.53098,-9.447030000000002
396,-0.51012,-2.53098,-9.447030000000002
397,-0.51012,-2.53098,-9.447030000000002
398,-0.51012,-2.53098,-9.447030000000002
399,-0.51012,-2.53098,-9.447030000000002
400,-0.51012,-2.53098,-9.447030000000002
401,-0.51012,-2.53098,-9.447030000000002
402,-0.50031,-2.54079,-9.46665
403,-0.51012,-2.5505999999999998,-9.447030000000002
404,-0.51012,-2.5505999999999998,-9.447030000000002
405,-0.51012,-2.54079,-9.45684
406,-0.51012,-2.54079,-9.45684
407,-0.51012,-2.52117,-9.45684
408,-0.51012,-2.52117,-9.45684
409,-0.51012,-2.52117,-9.45684
410,-0.50031,-2.54079,-9.476460000000001
411,-0.50031,-2.54079,-9.476460000000001
412,-0.50031,-2.53098,-9.45684
413,-0.50031,-2.53098,-9.45684
414,-0.51012,-2.54079,-9.476460000000001
415,-0.51012,-2.54079,-9.476460000000001
416,-0.51012,-2.54079,-9.476460000000001
417,-0.4905,-2.5505999999999998,-9.476460000000001
418,-0.4905,-2.5505999999999998,-9.476460000000001
419,-0.50031,-2.52117,-9.46665
420,-0.50031,-2.52117,-9.46665
421,-0.50031,-2.52117,-9.46665
422,-0.4905,-2.52117,-9.45684
423,-0.4905,-2.52117,-9.45684
424,-0.4905,-2.52117,-9.486270000000001
425,-0.4905,-2.52117,-9.486270000000001
426,-0.4905,-2.52117,-9.486270000000001
427,-0.51012,-2.53098,-9.46665
428,-0.51012,-2.53098,-9.46665
429,-0.51012,-2.54079,-9.476460000000001
430,-0.51012,-2.54079,-9.476460000000001
431,-0.4905,-2.54079,-9.476460000000001
432,-0.4905,-2.54079,-9.476460000000001
433,-0.5199300000000001,-2.53098,-9.50589
434,-0.5199300000000001,-2.53098,-9.50589
435,-0.5199300000000001,-2.53098,-9.50589
436,-0.48069,-2.53098,-9.46665
437,-0.48069,-2.53098,-9.46665
438,-0.48069,-2.53098,-9.46665
439,-0.51012,-2.5505999999999998,-9.476460000000001
440,-0.51012,-2.5505999999999998,-9.476460000000001
441,-0.51012,-2.5505999999999998,-9.476460000000001
442,-0.51012,-2.5505999999999998,-9.476460000000001
443,-0.51012,-2.5505999999999998,-9.476460000000001
444,-0.51012,-2.5505999999999998,-9.476460000000001
445,-0.51012,-2.5505999999999998,-9.476460000000001
446,-0.51012,-2.5505999999999998,-9.476460000000001
447,-0.51012,-2.5505999999999998,-9.476460000000001
448,-0.50031,-2.5505999999999998,-9.46665
449,-0.50031,-2.5505999999999998,-9.46665
450,-0.50031,-2.5505999999999998,-9.46665
451,-0.50031,-2.5505999999999998,-9.46665
452,-0.50031,-2.5505999999999998,-9.46665
453,-0.50031,-2.5505999999999998,-9.46665
454,-0.50031,-2.5505999999999998,-9.46665
455,-0.50031,-2.5505999999999998,-9.46665
456,-0.50031,-2.5505999999999998,-9.46665
457,-0.50031,-2.5505999999999998,-9.46665
458,-0.50031,-2.5505999999999998,-9.46665
459,-0.50031,-2.54079,-9.486270000000001
460,-0.50031,-2.54079,-9.486270000000001
461,-0.50031,-2.5505999999999998,-9.45684
462,-0.50031,-2.5505999999999998,-9.45684
463,-0.51012,-2.52117,-9.486270000000001
464,-0.51012,-2.52117,-9.486270000000001
465,-0.51012,-2.52117,-9.486270000000001
466,-0.51012,-2.53098,-9.496080000000001
467,-0.51012,-2.53098,-9.496080000000001
468,-0.51012,-2.54079,-9.476460000000001
469,-0.51012,-2.54079,-9.476460000000001
470,-0.51012,-2.54079,-9.476460000000001
471,-0.51012,-2.53098,-9.46665
472,-0.51012,-2.53098,-9.46665
473,-0.50031,-2.53098,-9.486270000000001
474,-0.50031,-2.53098,-9.486270000000001
475,-0.50031,-2.53098,-9.447030000000002
476,-0.50031,-2.53098,-9.447030000000002
477,-0.50031,-2.53098,-9.447030000000002
478,-0.51012,-2.53098,-9.46665
479,-0.51012,-2.53098,-9.46665
480,-0.51012,-2.52117,-9.45684
481,-0.51012,-2.52117,-9.45684
482,-0.50031,-2.54079,-9.46665
483,-0.50031,-2.54079,-9.46665
484,-0.50031,-2.54079,-9.46665
485,-0.51012,-2.54079,-9.476460000000001
486,-0.51012,-2.54079,-9.476460000000001
487,-0.51012,-2.54079,-9.45684
488,-0.51012,-2.54079,-9.45684
489,-0.51012,-2.54079,-9.45684
490,-0.4905,-2.54079,-9.476460000000001
491,-0.4905,-2.54079,-9.476460000000001
492,-0.50031,-2.53098,-9.45684
493,-0.50031,-2.53098,-9.45684
494,-0.51012,-2.53098,-9.476460000000001
495,-0.51012,-2.53098,-9.476460000000001
496,-0.51012,-2.53098,-9.476460000000001
497,-0.51012,-2.53098,-9.46665
498,-0.51012,-2.53098,-9.46665
499,-0.51012,-2.53098,-9.46665
500,-0.4905,-2.54079,-9.476460000000001
501,-0.4905,-2.54079,-9.476460000000001
502,-0.50031,-2.53098,-9.476460000000001
503,-0.50031,-2.53098,-9.476460000000001
504,-0.50031,-2.53098,-9.476460000000001
505,-0.50031,-2.53098,-9.476460000000001
506,-0.50031,-2.53098,-9.476460000000001
507,-0.51012,-2.54079,-9.476460000000001
508,-0.50031,-2.54079,-9.496080000000001
509,-0.50031,-2.54079,-9.496080000000001
510,-0.50031,-2.54079,-9.496080000000001
511,-0.48069,-2.54079,-9.46665
512,-0.48069,-2.54079,-9.46665
513,-0.50031,-2.52117,-9.46665
514,-0.50031,-2.52117,-9.46665
515,-0.50031,-2.52117,-9.46665
516,-0.51012,-2.54079,-9.486270000000001
517,-0.51012,-2.54079,-9.486270000000001
518,-0.51012,-2.54079,-9.486270000000001
519,-0.51012,-2.54079,-9.486270000000001
520,-0.50031,-2.53098,-9.447030000000002
521,-0.51012,-2.52117,-9.46665
522,-0.51012,-2.52117,-9.46665
523,-0.51012,-2.52117,-9.46665
524,-0.51012,-2.52117,-9.46665
525,-0.50031,-2.5505999999999998,-9.45684
526,-0.50031,-2.54079,-9.50589
527,-0.50031,-2.54079,-9.50589
528,-0.5199300000000001,-2.52117,-9.45684
529,-0.5199300000000001,-2.52117,-9.45684
530,-0.5199300000000001,-2.52117,-9.45684
531,-0.50031,-2.54079,-9.476460000000001
532,-0.50031,-2.54079,-9.476460000000001
533,-0.51012,-2.5604100000000005,-9.486270000000001
534,-0.51012,-2.5604100000000005,-9.486270000000001
535,-0.51012,-2.54079,-9.476460000000001
536,-0.51012,-2.54079,-9.476460000000001
537,-0.51012,-2.54079,-9.476460000000001
538,-0.48069,-2.52117,-9.46665
539,-0.48069,-2.52117,-9.46665
540,-0.51012,-2.53098,-9.476460000000001
541,-0.51012,-2.53098,-9.476460000000001
542,-0.51012,-2.5505999999999998,-9.46665
543,-0.51012,-2.5505999999999998,-9.46665
544,-0.51012,-2.5505999999999998,-9.46665
545,-0.50031,-2.5604100000000005,-9.496080000000001
546,-0.50031,-2.5604100000000005,-9.496080000000001
547,-0.5199300000000001,-2.5505999999999998,-9.476460000000001
548,-0.5199300000000001,-2.5505999999999998,-9.476460000000001
549,-0.50031,-2.5505999999999998,-9.486270000000001
550,-0.50031,-2.5505999999999998,-9.486270000000001
551,-0.50031,-2.5505999999999998,-9.486270000000001
552,-0.50031,-2.5505999999999998,-9.486270000000001
553,-0.50031,-2.5505999999999998,-9.486270000000001
554,-0.4905,-2.5505999999999998,-9.46665
555,-0.4905,-2.5505999999999998,-9.46665
556,-0.4905,-2.5505999999999998,-9.46665
557,-0.51012,-2.53098,-9.46665
558,-0.51012,-2.53098,-9.46665
559,-0.5199300000000001,-2.53098,-9.486270000000001
560,-0.5199300000000001,-2.53098,-9.486270000000001
561,-0.5199300000000001,-2.53098,-9.486270000000001
562,-0.5199300000000001,-2.53098,-9.486270000000001
563,-0.5199300000000001,-2.53098,-9.486270000000001
564,-0.5199300000000001,-2.53098,-9.486270000000001
565,-0.5199300000000001,-2.53098,-9.486270000000001
566,-0.4905,-2.54079,-9.45684
567,-0.4905,-2.54079,-9.45684
568,-0.4905,-2.54079,-9.45684
569,-0.4905,-2.5505999999999998,-9.46665
570,-0.4905,-2.5505999999999998,-9.46665
571,-0.51012,-2.52117,-9.447030000000002
572,-0.51012,-2.52117,-9.447030000000002
573,-0.50031,-2.54079,-9.46665
574,-0.50031,-2.54079,-9.46665
575,-0.50031,-2.54079,-9.46665
576,-0.5199300000000001,-2.54079,-9.46665
577,-0.5199300000000001,-2.54079,-9.46665
578,-0.51012,-2.54079,-9.447030000000002
579,-0.51012,-2.54079,-9.447030000000002
580,-0.51012,-2.54079,-9.447030000000002
581,-0.51012,-2.5505999999999998,-9.447030000000002
582,-0.51012,-2.5505999999999998,-9.447030000000002
583,-0.5199300000000001,-2.5702200000000004,-9.46665
584,-0.5199300000000001,-2.5702200000000004,-9.46665
585,-0.5199300000000001,-2.5702200000000004,-9.46665
586,-0.51012,-2.52117,-9.447030000000002
587,-0.51012,-2.52117,-9.447030000000002
588,-0.5199300000000001,-2.5604100000000005,-9.46665
589,-0.5199300000000001,-2.5604100000000005,-9.46665
590,-0.5199300000000001,-2.5604100000000005,-9.46665
591,-0.50031,-2.5505999999999998,-9.45684
592,-0.50031,-2.5505999999999998,-9.45684
593,-0.50031,-2.5505999999999998,-9.46665
594,-0.50031,-2.5505999999999998,-9.46665
595,-0.51012,-2.52117,-9.46665
596,-0.51012,-2.52117,-9.46665
597,-0.51012,-2.52117,-9.46665
598,-0.51012,-2.52117,-9.46665
599,-0.51012,-2.5604100000000005,-9.476460000000001
600,-0.51012,-2.5604100000000005,-9.476460000000001
601,-0.51012,-2.5604100000000005,-9.476460000000001
602,-0.51012,-2.5604100000000005,-9.476460000000001
603,-0.51012,-2.5604100000000005,-9.45684
604,-0.51012,-2.5604100000000005,-9.45684
605,-0.51012,-2.5604100000000005,-9.45684
606,-0.51012,-2.5604100000000005,-9.45684
607,-0.51012,-2.5604100000000005,-9.45684
608,-0.4905,-2.5505999999999998,-9.46665
609,-0.4905,-2.5505999999999998,-9.46665
610,-0.4905,-2.54079,-9.447030000000002
611,-0.4905,-2.54079,-9.447030000000002
612,-0.4905,-2.5604100000000005,-9.476460000000001
613,-0.4905,-2.5604100000000005,-9.476460000000001
614,-0.4905,-2.5604100000000005,-9.476460000000001
615,-0.4905,-2.5604100000000005,-9.476460000000001
616,-0.51012,-2.52117,-9.42741
617,-0.51012,-2.52117,-9.42741
618,-0.4905,-2.53098,-9.46665
619,-0.50031,-2.5800300000000003,-9.476460000000001
620,-0.50031,-2.5800300000000003,-9.476460000000001
621,-0.50031,-2.5800300000000003,-9.476460000000001
622,-0.50031,-2.5604100000000005,-9.45684
623,-0.50031,-2.5604100000000005,-9.45684
624,-0.50031,-2.54079,-9.46665
625,-0.50031,-2.54079,-9.46665
626,-0.50031,-2.54079,-9.46665
627,-0.51012,-2.5702200000000004,-9.476460000000001
628,-0.51012,-2.5702200000000004,-9.476460000000001
629,-0.51012,-2.5604100000000005,-9.46665
630,-0.51012,-2.5604100000000005,-9.46665
631,-0.51012,-2.5604100000000005,-9.46665
632,-0.51012,-2.5604100000000005,-9.46665
633,-0.51012,-2.5604100000000005,-9.46665
634,-0.50031,-2.5505999999999998,-9.45684
635,-0.50031,-2.5505999999999998,-9.45684
636,-0.51012,-2.53098,-9.46665
637,-0.51012,-2.53098,-9.46665
638,-0.51012,-2.53098,-9.46665
639,-0.50031,-2.53098,-9.46665
640,-0.50031,-2.53098,-9.46665
641,-0.50031,-2.52117,-9.486270000000001
642,-0.50031,-2.52117,-9.486270000000001
643,-0.5199300000000001,-2.54079,-9.45684
644,-0.5199300000000001,-2.54079,-9.45684
645,-0.5199300000000001,-2.54079,-9.45684
646,-0.50031,-2.5702200000000004,-9.45684
647,-0.50031,-2.5702200000000004,-9.45684
648,-0.51012,-2.52117,-9.486270000000001
649,-0.51012,-2.52117,-9.486270000000001
650,-0.51012,-2.52117,-9.486270000000001
651,-0.51012,-2.54079,-9.46665
652,-0.51012,-2.54079,-9.46665
653,-0.51012,-2.5604100000000005,-9.45684
654,-0.51012,-2.5604100000000005,-9.45684
655,-0.50031,-2.5505999999999998,-9.45684
656,-0.50031,-2.5505999999999998,-9.45684
657,-0.50031,-2.5505999999999998,-9.45684
658,-0.50031,-2.5505999999999998,-9.45684
659,-0.51012,-2.5505999999999998,-9.46665
660,-0.51012,-2.5505999999999998,-9.46665
661,-0.50031,-2.53098,-9.45684
662,-0.50031,-2.53098,-9.45684
663,-0.4905,-2.54079,-9.447030000000002
664,-0.4905,-2.54079,-9.447030000000002
665,-0.50031,-2.5702200000000004,-9.486270000000001
666,-0.50031,-2.5702200000000004,-9.486270000000001
667,-0.50031,-2.5702200000000004,-9.486270000000001
668,-0.4905,-2.54079,-9.476460000000001
669,-0.4905,-2.54079,-9.476460000000001
670,-0.5199300000000001,-2.54079,-9.476460000000001
671,-0.5199300000000001,-2.54079,-9.476460000000001
672,-0.5199300000000001,-2.54079,-9.476460000000001
673,-0.50031,-2.5505999999999998,-9.46665
674,-0.50031,-2.5505999999999998,-9.46665
675,-0.50031,-2.5702200000000004,-9.476460000000001
676,-0.50031,-2.5702200000000004,-9.476460000000001
677,-0.4905,-2.5800300000000003,-9.447030000000002
678,-0.4905,-2.5800300000000003,-9.447030000000002
679,-0.5199300000000001,-2.53098,-9.46665
680,-0.5199300000000001,-2.53098,-9.46665
681,-0.5199300000000001,-2.53098,-9.46665
682,-0.5199300000000001,-2.53098,-9.46665
683,-0.4905,-2.5505999999999998,-9.46665
684,-0.4905,-2.54079,-9.46665
685,-0.4905,-2.54079,-9.46665
686,-0.4905,-2.54079,-9.46665
687,-0.51012,-2.54079,-9.486270000000001
688,-0.51012,-2.54079,-9.486270000000001
689,-0.50031,-2.54079,-9.46665
690,-0.50031,-2.54079,-9.46665
691,-0.51012,-2.53098,-9.476460000000001
692,-0.51012,-2.53098,-9.476460000000001
693,-0.51012,-2.53098,-9.476460000000001
694,-0.51012,-2.53098,-9.45684
695,-0.51012,-2.53098,-9.45684
696,-0.51012,-2.5505999999999998,-9.486270000000001
697,-0.51012,-2.5505999999999998,-9.486270000000001
698,-0.51012,-2.5505999999999998,-9.486270000000001
699,-0.50031,-2.5604100000000005,-9.45684
700,-0.50031,-2.5604100000000005,-9.45684
701,-0.51012,-2.53098,-9.46665
702,-0.51012,-2.53098,-9.46665
703,-0.51012,-2.53098,-9.46665
704,-0.50031,-2.53098,-9.46665
705,-0.50031,-2.53098,-9.46665
706,-0.48069,-2.53098,-9.45684
707,-0.48069,-2.53098,-9.45684
708,-0.48069,-2.53098,-9.45684
709,-0.5199300000000001,-2.53098,-9.496080000000001
710,-0.5199300000000001,-2.53098,-9.496080000000001
711,-0.50031,-2.5505999999999998,-9.476460000000001
712,-0.50031,-2.5505999999999998,-9.476460000000001
713,-0.50031,-2.54079,-9.486270000000001
714,-0.50031,-2.54079,-9.486270000000001
715,-0.5199300000000001,-2.5505999999999998,-9.46665
716,-0.5199300000000001,-2.5505999999999998,-9.46665
717,-0.5199300000000001,-2.5505999999999998,-9.46665
718,-0.51012,-2.5113600000000003,-9.46665
719,-0.51012,-2.5113600000000003,-9.46665
720,-0.50031,-2.5505999999999998,-9.46665
721,-0.50031,-2.5505999999999998,-9.46665
722,-0.50031,-2.5505999999999998,-9.46665
723,-0.51012,-2.5604100000000005,-9.486270000000001
724,-0.51012,-2.5604100000000005,-9.486270000000001
725,-0.5199300000000001,-2.53098,-9.447030000000002
726,-0.5199300000000001,-2.53098,-9.447030000000002
727,-0.51012,-2.53098,-9.437220000000002
728,-0.51012,-2.53098,-9.437220000000002
729,-0.51012,-2.53098,-9.437220000000002
730,-0.4905,-2.53098,-9.496080000000001
731,-0.4905,-2.53098,-9.496080000000001
732,-0.52974,-2.5604100000000005,-9.437220000000002
733,-0.52974,-2.5604100000000005,-9.437220000000002
734,-0.52974,-2.5604100000000005,-9.437220000000002
735,-0.50031,-2.54079,-9.476460000000001
736,-0.50031,-2.54079,-9.476460000000001
737,-0.4905,-2.5505999999999998,-9.45684
738,-0.4905,-2.5505999999999998,-9.45684
739,-0.50031,-2.54079,-9.45684
740,-0.50031,-2.54079,-9.45684
741,-0.50031,-2.54079,-9.45684
742,-0.5199300000000001,-2.54079,-9.45684
743,-0.5199300000000001,-2.54079,-9.45684
744,-0.50031,-2.5505999999999998,-9.46665
745,-0.50031,-2.5505999999999998,-9.46665
746,-0.50031,-2.5505999999999998,-9.46665
747,-0.51012,-2.53098,-9.496080000000001
748,-0.51012,-2.53098,-9.496080000000001
749,-0.51012,-2.54079,-9.45684
750,-0.51012,-2.54079,-9.45684
751,-0.50031,-2.5604100000000005,-9.46665
752,-0.50031,-2.5604100000000005,-9.46665
753,-0.50031,-2.5604100000000005,-9.46665
754,-0.50031,-2.53098,-9.45684
755,-0.50031,-2.53098,-9.45684
756,-0.50031,-2.53098,-9.45684
757,-0.51012,-2.54079,-9.486270000000001
758,-0.51012,-2.54079,-9.486270000000001
759,-0.51012,-2.54079,-9.486270000000001
760,-0.51012,-2.52117,-9.46665
761,-0.5199300000000001,-2.53098,-9.496080000000001
762,-0.5199300000000001,-2.53098,-9.496080000000001
763,-0.5199300000000001,-2.53098,-9.496080000000001
764,-0.51012,-2.53098,-9.45684
765,-0.51012,-2.53098,-9.45684
766,-0.4905,-2.5505999999999998,-9.46665
767,-0.4905,-2.5505999999999998,-9.46665
768,-0.50031,-2.5505999999999998,-9.476460000000001
769,-0.50031,-2.5505999999999998,-9.476460000000001
770,-0.50031,-2.5505999999999998,-9.476460000000001
771,-0.50031,-2.54079,-9.447030000000002
772,-0.50031,-2.54079,-9.447030000000002
773,-0.51012,-2.54079,-9.476460000000001
774,-0.51012,-2.54079,-9.476460000000001
775,-0.51012,-2.54079,-9.476460000000001
776,-0.51012,-2.54079,-9.486270000000001
777,-0.51012,-2.54079,-9.486270000000001
778,-0.50031,-2.5505999999999998,-9.447030000000002
779,-0.50031,-2.5505999999999998,-9.447030000000002
780,-0.50031,-2.54079,-9.476460000000001
781,-0.50031,-2.54079,-9.476460000000001
782,-0.4905,-2.54079,-9.486270000000001
783,-0.4905,-2.54079,-9.486270000000001
784,-0.4905,-2.54079,-9.486270000000001
785,-0.4905,-2.54079,-9.486270000000001
786,-0.51012,-2.5702200000000004,-9.45684
787,-0.51012,-2.5702200000000004,-9.45684
788,-0.51012,-2.5505999999999998,-9.46665
789,-0.51012,-2.5505999999999998,-9.46665
790,-0.48069,-2.54079,-9.46665
791,-0.48069,-2.54079,-9.46665
792,-0.4905,-2.54079,-9.46665
793,-0.4905,-2.54079,-9.46665
794,-0.4905,-2.54079,-9.46665
795,-0.51012,-2.5702200000000004,-9.45684
796,-0.51012,-2.5702200000000004,-9.45684
797,-0.4905,-2.5604100000000005,-9.42741
798,-0.4905,-2.5604100000000005,-9.42741
799,-0.5199300000000001,-2.52117,-9.46665
800,-0.5199300000000001,-2.52117,-9.46665
801,-0.5199300000000001,-2.52117,-9.46665
802,-0.50031,-2.5604100000000005,-9.476460000000001
803,-0.50031,-2.5604100000000005,-9.476460000000001
804,-0.50031,-2.53098,-9.45684
805,-0.50031,-2.53098,-9.45684
806,-0.50031,-2.53098,-9.45684
807,-0.5199300000000001,-2.5015500000000004,-9.50589
808,-0.5199300000000001,-2.5015500000000004,-9.50589
809,-0.5199300000000001,-2.58984,-9.447030000000002
810,-0.5199300000000001,-2.58984,-9.447030000000002
811,-0.5199300000000001,-2.58984,-9.447030000000002
812,-0.51012,-2.5505999999999998,-9.46665
813,-0.51012,-2.5505999999999998,-9.46665
814,-0.51012,-2.5604100000000005,-9.45684
815,-0.51012,-2.5604100000000005,-9.45684
816,-0.5199300000000001,-2.54079,-9.46665
817,-0.5199300000000001,-2.54079,-9.46665
818,-0.5199300000000001,-2.54079,-9.46665
819,-0.5199300000000001,-2.54079,-9.46665
820,-0.50031,-2.5702200000000004,-9.45684
821,-0.50031,-2.52117,-9.46665
822,-0.50031,-2.52117,-9.46665
823,-0.51012,-2.5604100000000005,-9.45684
824,-0.51012,-2.5604100000000005,-9.45684
825,-0.51012,-2.5604100000000005,-9.45684
826,-0.5199300000000001,-2.5604100000000005,-9.496080000000001
827,-0.5199300000000001,-2.5604100000000005,-9.496080000000001
828,-0.5199300000000001,-2.5604100000000005,-9.496080000000001
829,-0.51012,-2.52117,-9.486270000000001
830,-0.51012,-2.52117,-9.486270000000001
831,-0.51012,-2.5113600000000003,-9.486270000000001
832,-0.51012,-2.5113600000000003,-9.486270000000001
833,-0.51012,-2.53098,-9.496080000000001
834,-0.51012,-2.53098,-9.496080000000001
835,-0.50031,-2.54079,-9.45684
836,-0.50031,-2.54079,-9.45684
837,-0.50031,-2.54079,-9.45684
838,-0.50031,-2.5702200000000004,-9.45684
839,-0.50031,-2.5702200000000004,-9.45684
840,-0.51012,-2.5505999999999998,-9.46665
841,-0.51012,-2.5505999999999998,-9.46665
842,-0.51012,-2.5505999999999998,-9.46665
843,-0.51012,-2.54079,-9.486270000000001
844,-0.51012,-2.54079,-9.486270000000001
845,-0.50031,-2.5604100000000005,-9.45684
846,-0.50031,-2.5604100000000005,-9.45684
847,-0.4905,-2.5113600000000003,-9.50589
848,-0.4905,-2.5113600000000003,-9.50589
849,-0.4905,-2.5113600000000003,-9.50589
850,-0.50031,-2.54079,-9.486270000000001
851,-0.50031,-2.54079,-9.486270000000001
852,-0.50031,-2.54079,-9.486270000000001
853,-0.5199300000000001,-2.5702200000000004,-9.486270000000001
854,-0.5199300000000001,-2.5702200000000004,-9.486270000000001
855,-0.50031,-2.53098,-9.476460000000001
856,-0.50031,-2.53098,-9.476460000000001
857,-0.51012,-2.53098,-9.45684
858,-0.51012,-2.53098,-9.45684
859,-0.51012,-2.53098,-9.45684
860,-0.4905,-2.5505999999999998,-9.447030000000002
861,-0.4905,-2.5505999999999998,-9.447030000000002
862,-0.50031,-2.5505999999999998,-9.437220000000002
863,-0.50031,-2.5505999999999998,-9.437220000000002
864,-0.4905,-2.54079,-9.45684
865,-0.4905,-2.54079,-9.45684
866,-0.4905,-2.54079,-9.45684
867,-0.4905,-2.54079,-9.486270000000001
868,-0.4905,-2.54079,-9.486270000000001
869,-0.50031,-2.59965,-9.46665
870,-0.50031,-2.59965,-9.46665
871,-0.50031,-2.59965,-9.46665
872,-0.4905,-2.5800300000000003,-9.447030000000002
873,-0.4905,-2.5800300000000003,-9.447030000000002
874,-0.51012,-2.5505999999999998,-9.476460000000001
875,-0.51012,-2.5505999999999998,-9.476460000000001
876,-0.51012,-2.5113600000000003,-9.486270000000001
877,-0.51012,-2.5113600000000003,-9.486270000000001
878,-0.51012,-2.5113600000000003,-9.486270000000001
879,-0.4905,-2.58984,-9.476460000000001
880,-0.4905,-2.58984,-9.476460000000001
881,-0.51012,-2.5505999999999998,-9.46665
882,-0.51012,-2.5505999999999998,-9.46665
883,-0.51012,-2.5505999999999998,-9.46665
884,-0.50031,-2.4917400000000005,-9.496080000000001
885,-0.50031,-2.4917400000000005,-9.496080000000001
886,-0.51012,-2.5113600000000003,-9.46665
887,-0.51012,-2.5113600000000003,-9.46665
888,-0.51012,-2.5702200000000004,-9.46665
889,-0.51012,-2.5702200000000004,-9.46665
890,-0.51012,-2.5702200000000004,-9.46665
891,-0.50031,-2.4917400000000005,-9.46665
892,-0.50031,-2.4917400000000005,-9.46665
893,-0.5199300000000001,-2.52117,-9.46665
894,-0.5199300000000001,-2.52117,-9.46665
895,-0.5199300000000001,-2.52117,-9.46665
896,-0.5199300000000001,-2.54079,-9.46665
897,-0.5199300000000001,-2.54079,-9.46665
898,-0.51012,-2.5505999999999998,-9.476460000000001
899,-0.51012,-2.5505999999999998,-9.476460000000001
900,-0.50031,-2.5604100000000005,-9.46665
901,-0.50031,-2.5604100000000005,-9.46665
902,-0.50031,-2.5604100000000005,-9.46665
903,-0.50031,-2.52117,-9.476460000000001
904,-0.50031,-2.52117,-9.476460000000001
905,-0.50031,-2.5702200000000004,-9.476460000000001
906,-0.50031,-2.5702200000000004,-9.476460000000001
907,-0.50031,-2.53098,-9.486270000000001
908,-0.50031,-2.53098,-9.486270000000001
909,-0.50031,-2.53098,-9.486270000000001
910,-0.51012,-2.5702200000000004,-9.46665
911,-0.51012,-2.5702200000000004,-9.46665
912,-0.50031,-2.60946,-9.45684
913,-0.50031,-2.60946,-9.45684
914,-0.50031,-2.60946,-9.45684
915,-0.51012,-2.54079,-9.476460000000001
916,-0.51012,-2.54079,-9.476460000000001
917,-0.4905,-2.5604100000000005,-9.476460000000001
918,-0.4905,-2.5604100000000005,-9.476460000000001
919,-0.51012,-2.54079,-9.447030000000002
920,-0.51012,-2.54079,-9.447030000000002
921,-0.51012,-2.54079,-9.447030000000002
922,-0.51012,-2.54079,-9.447030000000002
923,-0.4905,-2.5702200000000004,-9.476460000000001
924,-0.50031,-2.5800300000000003,-9.476460000000001
925,-0.50031,-2.5800300000000003,-9.476460000000001
926,-0.50031,-2.5800300000000003,-9.476460000000001
927,-0.51012,-2.52117,-9.46665
928,-0.51012,-2.52117,-9.46665
929,-0.50031,-2.5505999999999998,-9.46665
930,-0.50031,-2.5505999999999998,-9.46665
931,-0.50031,-2.5505999999999998,-9.46665
932,-0.51012,-2.54079,-9.45684
933,-0.51012,-2.54079,-9.45684
934,-0.50031,-2.5800300000000003,-9.447030000000002
935,-0.50031,-2.5800300000000003,-9.447030000000002
936,-0.50031,-2.5800300000000003,-9.447030000000002
937,-0.50031,-2.53098,-9.476460000000001
938,-0.50031,-2.53098,-9.476460000000001
939,-0.50031,-2.53098,-9.476460000000001
940,-0.50031,-2.5505999999999998,-9.46665
941,-0.51012,-2.54079,-9.486270000000001
942,-0.51012,-2.54079,-9.486270000000001
943,-0.51012,-2.54079,-9.486270000000001
944,-0.51012,-2.54079,-9.46665
945,-0.51012,-2.54079,-9.46665
946,-0.51012,-2.54079,-9.46665
947,-0.51012,-2.5113600000000003,-9.45684
948,-0.5199300000000001,-2.5604100000000005,-9.476460000000001
949,-0.5199300000000001,-2.5604100000000005,-9.476460000000001
950,-0.5199300000000001,-2.5604100000000005,-9.476460000000001
951,-0.5199300000000001,-2.54079,-9.46665
952,-0.5199300000000001,-2.54079,-9.46665
953,-0.51012,-2.52117,-9.486270000000001
954,-0.51012,-2.52117,-9.486270000000001
955,-0.50031,-2.53098,-9.486270000000001
956,-0.50031,-2.53098,-9.486270000000001
957,-0.50031,-2.53098,-9.486270000000001
958,-0.51012,-2.54079,-9.486270000000001
959,-0.51012,-2.54079,-9.486270000000001
960,-0.51012,-2.5702200000000004,-9.46665
961,-0.51012,-2.5702200000000004,-9.46665
962,-0.50031,-2.5505999999999998,-9.45684
963,-0.50031,-2.5505999999999998,-9.45684
964,-0.50031,-2.5505999999999998,-9.45684
965,-0.51012,-2.5113600000000003,-9.476460000000001
966,-0.51012,-2.5113600000000003,-9.476460000000001
967,-0.51012,-2.5113600000000003,-9.476460000000001
968,-0.5199300000000001,-2.54079,-9.46665
969,-0.5199300000000001,-2.54079,-9.46665
970,-0.50031,-2.54079,-9.476460000000001
971,-0.50031,-2.54079,-9.476460000000001
972,-0.4905,-2.53098,-9.476460000000001
